"time","provname","year","biweek","cases","temp_C","precip_mm","births","pop","cases_per_1000","reconstructed_annual_period","reconstructed_multi_period","multi_period","avg_wave_power_annual","avg_wave_power_multi","avg_wave_coherency_temp","avg_cross_power_temp","avg_wave_coherency_precip","avg_cross_power_precip","proportion_coherence_annual"
2005.76923076923,"Kampong Thom",2005,21,2,27.5192369071429,4.75362142857143,624.403545370584,623467.81213223,0.0032078640806814,0.0136282493780042,-0.0159899341744824,4.79956273279919,1.25396581588539,0.561371102878142,0.0841802925596035,1.21774012999053,0.107849814195456,1.20991974257358,0.956521739130435
2005.80769230769,"Kampong Thom",2005,22,5,27.3540159071429,4.33540714285714,624.721176935791,623843.624843013,0.00801482903870056,-0.0053525454329107,-0.010736809184743,4.79619053824148,1.31292787083704,0.566126628295933,0.0842201648499957,1.25119118365275,0.109047982935171,1.25037956545241,0.956521739130435
2005.84615384615,"Kampong Thom",2005,23,13,27.5265480642857,4.28922142857143,625.038808500999,624219.437553796,0.0208260096015989,-0.0242197379895043,-0.00538473657837058,4.79294521577655,1.37815816051693,0.570842535332009,0.0842577261482828,1.28875152832099,0.109760331809159,1.29204357187372,0.956521739130435
2005.88461538462,"Kampong Thom",2005,24,5,25.9839918642857,0.837851219214286,625.356440066207,624595.250264579,0.00800518415386924,-0.0438494313787817,-0.000571830693648876,4.78982728865924,1.45055121044464,0.575516910674136,0.0842928431577281,1.32972772893667,0.111497151627466,1.33488906082067,0.956521739130435
2005.92307692308,"Kampong Thom",2005,25,6,25.9183923214286,1.13697989132229,625.674071631415,624971.062975362,0.00960044449327814,-0.0623641337946512,0.00498663859405335,4.78683721487003,1.53142977446795,0.580147865913729,0.0843253733469782,1.36627837428168,0.111968114246173,1.38395722802334,0.956521739130435
2005.96153846154,"Kampong Thom",2005,26,5,24.8108997066667,0.661421508435505,625.991703196623,625346.875686145,0.00799556245406021,-0.0804361537524353,0.0106034795498448,4.78397538753489,1.62186944488439,0.584733540130442,0.0843551635412662,1.40865591652898,0.112203297852063,1.42910703451422,0.956521739130435
2006,"Kampong Thom",2006,1,4,27.8031604642857,0.0613050218505071,626.309334761831,625721.720832555,0.00639261810294486,-0.0954704017230224,0.0162633668471281,4.7812421354564,1.72242287016779,0.589272102431025,0.0843820491607333,1.4435226387441,0.112487812020986,1.4752828880634,0.956521739130435
2006.03846153846,"Kampong Thom",2006,2,5,27.9161136928572,0.130501078078221,626.626966327039,626092.937612565,0.00798603481947287,-0.10666203034818,0.0219506594167135,4.77863772373705,1.83321354347596,0.593761754438914,0.0844058543401891,1.48138029824024,0.112957145613711,1.52239565905778,0.956521739130435
2006.07692307692,"Kampong Thom",2006,3,5,28.8296813,0.0471067160740714,626.944597892247,626464.154392575,0.00798130262512473,-0.112441117202712,0.0276494498068102,4.77616235447557,1.95412337116317,0.598200732731443,0.0844263931484704,1.50616259489067,0.113074413002042,1.57304046892939,0.956521739130435
2006.11538461538,"Kampong Thom",2006,4,6,29.8018680071429,1.55559104950271,627.262229457455,626835.371172585,0.00957189124279337,-0.103436975849599,0.033632638843713,4.7738161675167,2.08490561189696,0.602587311221994,0.0844434720837191,1.5205664164427,0.113471868646589,1.61354445633979,0.956521739130435
